user_nickname, title, likes, not_likes, publish_date, url, views
simmonsmegan,"Huish_Primary,_Yeovil",9395,9139,2025-07-10,"https://en.wikipedia.org/wiki/Huish_Primary,_Yeovil",18534.0
kathryn74,Ceteareth-20,8758,2885,2025-07-27,,11643.0
franciscomanning,Zirtec,6562,7457,2020-11-25,https://en.wikipedia.org/wiki/Zirtec,
stanley39,St._Ciara,8935,3041,2025-05-18,https://en.wikipedia.org/wiki/St._Ciara,11976.0
owhite,Danny_Hinshelwood,1579,6408,2024-07-03,,7987.0
nathanwilliams,Jeff_Barry,6706,6362,2024-01-28,https://en.wikipedia.org/wiki/Jeff_Barry,13068.0
rsanders,Tanvi_Hegde,3774,7283,2022-01-17,https://en.wikipedia.org/wiki/Tanvi_Hegde,11057.0
kennedyisaiah,Hard-stand,4863,8449,2024-11-27,https://en.wikipedia.org/wiki/Hard-stand,13312.0
petersonchristopher,Dave_Isay,7518,2025,2020-11-25,https://en.wikipedia.org/wiki/Dave_Isay,9543.0
jamie53,Hetepheres,5231,9630,2021-12-19,https://en.wikipedia.org/wiki/Hetepheres,14861.0
john89,Portuguese_folk_music,4620,8782,2021-09-09,https://en.wikipedia.org/wiki/Portuguese_folk_music,13402.0
harveyshannon,Kiddy_Citny,6148,9186,2022-01-13,https://en.wikipedia.org/wiki/Kiddy_Citny,15334.0
williamsrandall,Lucy_Gray_(album),8457,9058,2023-01-04,https://en.wikipedia.org/wiki/Lucy_Gray_(album),17515.0
kathryn74,Luther_Hansen_Lincoln,1443,2904,2023-05-11,https://en.wikipedia.org/wiki/Luther_Hansen_Lincoln,4347.0
chasebaker,Shahrak-e_Nur_Mohammadi,4469,2201,2022-12-08,https://en.wikipedia.org/wiki/Shahrak-e_Nur_Mohammadi,
jasonwagner,EcoBot,3039,8735,2025-10-05,https://en.wikipedia.org/wiki/EcoBot,11774.0
martinpaul,Ctenochaetus_strigosus,8411,6376,2025-08-25,,14787.0
christopher87,Canadian_Winter_Sport_Institute,7454,7757,2023-07-27,https://en.wikipedia.org/wiki/Canadian_Winter_Sport_Institute,15211.0
marc42,Twi_Wikipedia,6519,1546,2023-07-04,https://en.wikipedia.org/wiki/Twi_Wikipedia,8065.0
nataliejackson,Acrocercops_brachyglypta,6078,3156,2022-05-04,https://en.wikipedia.org/wiki/Acrocercops_brachyglypta,9234.0
sallyferguson,OR1M1,5440,5874,2022-10-16,https://en.wikipedia.org/wiki/OR1M1,11314.0
timothy62,Tchatchou,1778,4653,2025-03-09,https://en.wikipedia.org/wiki/Tchatchou,6431.0
emilywilson,Thirdness,7354,4227,2024-01-03,https://en.wikipedia.org/wiki/Thirdness,
tinalucas,Ocotea_uxpanapana,7261,1129,2021-09-12,https://en.wikipedia.org/wiki/Ocotea_uxpanapana,8390.0
tony61,State_Route_84_(Utah_1977),6823,4469,2022-09-08,https://en.wikipedia.org/wiki/State_Route_84_(Utah_1977),11292.0
seanyork,2014_BNP_Paribas_Masters_-_Doubles,6372,6947,2022-07-24,,13319.0
daywayne,St._Polten_Hauptbahnhof,5399,7344,2025-03-27,https://en.wikipedia.org/wiki/St._Polten_Hauptbahnhof,12743.0
scohen,Basie_Orchestra,8697,2017,2023-10-20,https://en.wikipedia.org/wiki/Basie_Orchestra,10714.0
kristina59,Quinella_(bet),4224,6869,2025-05-22,https://en.wikipedia.org/wiki/Quinella_(bet),11093.0
vrandall,Deoli_(Vidhan_Sabha_constituency),5326,2287,2024-10-25,https://en.wikipedia.org/wiki/Deoli_(Vidhan_Sabha_constituency),7613.0
diana58,Pop_Songs,5448,8946,2020-12-23,,
alexispierce,Christian_Nana,5737,9838,2023-07-17,https://en.wikipedia.org/wiki/Christian_Nana,15575.0
kaitlynball,The_Two_Paths_(film),1737,4947,2022-05-23,https://en.wikipedia.org/wiki/The_Two_Paths_(film),6684.0
suzanneglover,Zygomatic_process_of_the_frontal_bone,4655,5645,2024-06-02,,10300.0
diana58,United_States_homefront_during_World_War_I,8984,4777,2024-01-06,https://en.wikipedia.org/wiki/United_States_homefront_during_World_War_I,
monique17,"St_Giles,_Cripplegate",8075,5561,2022-05-30,"https://en.wikipedia.org/wiki/St_Giles,_Cripplegate",13636.0
blackvictoria,Northampton_Carnival,7149,8543,2024-03-18,https://en.wikipedia.org/wiki/Northampton_Carnival,15692.0
brandon58,Rolling_Papers_(album),9190,8837,2024-01-03,https://en.wikipedia.org/wiki/Rolling_Papers_(album),18027.0
stevenbaker,MsgPlus,3409,2054,2025-08-29,https://en.wikipedia.org/wiki/MsgPlus,5463.0
amanda65,Spilosoma_procedra,9096,3048,2025-04-30,https://en.wikipedia.org/wiki/Spilosoma_procedra,12144.0
josephpayne,Remy_Martin_(rugby_player),1466,3145,2023-02-04,https://en.wikipedia.org/wiki/Remy_Martin_(rugby_player),4611.0
april01,Plumas_Junction,9884,9773,2025-07-10,https://en.wikipedia.org/wiki/Plumas_Junction,19657.0
christiantanya,Glencoe_(publisher),9048,5843,2025-03-18,https://en.wikipedia.org/wiki/Glencoe_(publisher),14891.0
michael49,E_T_the_Extra-Terrestrial,9633,7184,2020-12-11,https://en.wikipedia.org/wiki/E_T_the_Extra-Terrestrial,16817.0
rclayton,Punu_Lumbo_mask,9665,8014,2023-08-15,,17679.0
austinjackson,Glycine_receptor,6979,8758,2024-03-08,https://en.wikipedia.org/wiki/Glycine_receptor,15737.0
williamspamela,VMFA_142,4569,9131,2023-06-20,https://en.wikipedia.org/wiki/VMFA_142,13700.0
kevin66,Jim_McGrath,6002,9323,2022-06-21,https://en.wikipedia.org/wiki/Jim_McGrath,15325.0
zweiss,Jean_de_Castilla,1967,2742,2021-05-14,https://en.wikipedia.org/wiki/Jean_de_Castilla,4709.0
longjessica,"St._Paul,_Minnesota",6513,1448,2022-05-18,"https://en.wikipedia.org/wiki/St._Paul,_Minnesota",7961.0
smithanne,A-pop,9363,3863,2021-09-01,https://en.wikipedia.org/wiki/A-pop,13226.0
contrerasgabriel,Johanna_Hofer,2552,5716,2021-11-27,https://en.wikipedia.org/wiki/Johanna_Hofer,8268.0
danielmurray,Non-proportional_font,5136,6189,2021-03-15,https://en.wikipedia.org/wiki/Non-proportional_font,
pbraun,2016_Tennessee_Volunteers_baseball_team,9694,1000,2023-09-03,,
karen20,Hinjo,4667,7087,2021-08-16,https://en.wikipedia.org/wiki/Hinjo,11754.0
savannah03,Sack_of_Amorion,3078,7798,2021-12-15,https://en.wikipedia.org/wiki/Sack_of_Amorion,10876.0
qlewis,Roman_Wojcicki,9517,4586,2024-08-09,https://en.wikipedia.org/wiki/Roman_Wojcicki,14103.0
simmonsmegan,Apple_motion_coprocessor,8332,8311,2024-11-03,https://en.wikipedia.org/wiki/Apple_motion_coprocessor,
kenneth17,Palazuelos_(Guadalajara),5059,5647,2024-11-22,https://en.wikipedia.org/wiki/Palazuelos_(Guadalajara),10706.0
william42,Community_Park_(St._Catharines),2079,3738,2023-12-22,https://en.wikipedia.org/wiki/Community_Park_(St._Catharines),5817.0
millerkimberly,Coatepeque_(disambiguation),8882,1971,2024-03-16,https://en.wikipedia.org/wiki/Coatepeque_(disambiguation),10853.0
patelzachary,Senza_Ragione,2691,1697,2025-11-06,https://en.wikipedia.org/wiki/Senza_Ragione,
huffjulia,Wong-baker_scale,1688,5013,2022-07-03,https://en.wikipedia.org/wiki/Wong-baker_scale,6701.0
john89,Naveed_Nawaz,4818,8271,2021-05-01,https://en.wikipedia.org/wiki/Naveed_Nawaz,13089.0
frazieremma,Schleid_(Rhoen),5399,1734,2024-07-14,https://en.wikipedia.org/wiki/Schleid_(Rhoen),7133.0
jamesgalvan,"Alakula,_Rapla_County",3498,5963,2025-02-10,"https://en.wikipedia.org/wiki/Alakula,_Rapla_County",9461.0
fyoung,Oklahoma_State_Highway_99B,5192,9569,2021-06-30,https://en.wikipedia.org/wiki/Oklahoma_State_Highway_99B,14761.0
salinasanthony,Disney_Dining_Plan,5215,3877,2022-09-29,https://en.wikipedia.org/wiki/Disney_Dining_Plan,
ana01,HMCS_Chignecto_(MCB_156),2721,9209,2021-03-23,https://en.wikipedia.org/wiki/HMCS_Chignecto_(MCB_156),11930.0
othomas,Charles_Shelford,3508,3416,2022-10-31,https://en.wikipedia.org/wiki/Charles_Shelford,
millerphyllis,Convention_on_Great_Lakes_Fisheries,5216,3991,2023-05-29,https://en.wikipedia.org/wiki/Convention_on_Great_Lakes_Fisheries,9207.0
eparrish,1886_in_Canadian_football,7044,6382,2022-03-06,https://en.wikipedia.org/wiki/1886_in_Canadian_football,13426.0
rogersrandall,List_of_Catalans,2797,2121,2025-03-10,https://en.wikipedia.org/wiki/List_of_Catalans,4918.0
hillandrew,Jacky_Cheung_Hok-yau,3845,1133,2025-03-07,,
matthewnewton,Tasker-Milward_V.C._School,4917,2775,2023-07-23,,7692.0
mitchellcarolyn,The_Shipping_Gazette_and_Sydney_General_Trade_List,3230,1540,2025-04-20,,4770.0
shanegutierrez,Michael_Wallace_(lawyer),2061,3129,2025-11-07,https://en.wikipedia.org/wiki/Michael_Wallace_(lawyer),5190.0
blairheather,Culdesac_(mixtape),5557,2657,2024-02-12,https://en.wikipedia.org/wiki/Culdesac_(mixtape),
kelleydanny,Wadad_Makdisi_Cortas,9146,5109,2025-05-06,https://en.wikipedia.org/wiki/Wadad_Makdisi_Cortas,14255.0
doylemichael,RK_Radnicki_Belgrade,6876,4010,2024-02-08,https://en.wikipedia.org/wiki/RK_Radnicki_Belgrade,10886.0
vanessamartin,Kongsberg_jazz_festival,8596,7980,2025-07-20,https://en.wikipedia.org/wiki/Kongsberg_jazz_festival,
vnichols,Glossary_of_Russian_and_USSR_aviation_acronyms:_Organisations,7963,3309,2021-09-11,https://en.wikipedia.org/wiki/Glossary_of_Russian_and_USSR_aviation_acronyms:_Organisations,11272.0
collinsshelia,Posidonia_australis,8075,6653,2024-06-15,https://en.wikipedia.org/wiki/Posidonia_australis,
smithandrew,Wack_MCs,8810,6761,2022-12-08,https://en.wikipedia.org/wiki/Wack_MCs,15571.0
briantaylor,Mediocre_Generica,5334,8369,2023-10-15,https://en.wikipedia.org/wiki/Mediocre_Generica,13703.0
johnsmith,2015_European_Athletics_Junior_Championships,1528,5535,2025-03-25,https://en.wikipedia.org/wiki/2015_European_Athletics_Junior_Championships,7063.0
gonzalezkeith,Mmaku,9781,4160,2023-02-10,https://en.wikipedia.org/wiki/Mmaku,
egoodwin,Antrim_Larkfield_(constituency),3154,2351,2025-08-22,https://en.wikipedia.org/wiki/Antrim_Larkfield_(constituency),5505.0
iwhite,Kundt_(crater),3109,7425,2024-02-16,https://en.wikipedia.org/wiki/Kundt_(crater),
lsandoval,Litvinenko_assassination_theories,5624,2287,2024-02-09,https://en.wikipedia.org/wiki/Litvinenko_assassination_theories,7911.0
iphelps,Barrow_Upon_Soar_railway_station,7655,2090,2024-09-12,https://en.wikipedia.org/wiki/Barrow_Upon_Soar_railway_station,9745.0
yedwards,"Patrick_Sarsfield,_Earl_of_Lucan",8037,9817,2023-07-06,"https://en.wikipedia.org/wiki/Patrick_Sarsfield,_Earl_of_Lucan",17854.0
simmonsmegan,KFAN-FM,1061,2034,2022-02-20,https://en.wikipedia.org/wiki/KFAN-FM,
eparrish,Warrior_(Unleashed_album),1936,5447,2024-06-24,https://en.wikipedia.org/wiki/Warrior_(Unleashed_album),7383.0
davidgibson,Carlos_Godoy,8638,2788,2024-04-09,https://en.wikipedia.org/wiki/Carlos_Godoy,
hawkinsmatthew,Cara_Duff-MacCormick,3610,2334,2022-01-09,https://en.wikipedia.org/wiki/Cara_Duff-MacCormick,5944.0
samantha79,The_Wolves_(1971_film),8130,4824,2024-02-26,https://en.wikipedia.org/wiki/The_Wolves_(1971_film),12954.0
juanford,Honda_Group,3576,6989,2024-07-15,https://en.wikipedia.org/wiki/Honda_Group,10565.0
khankristin,Christmas_Island_Thrush,3520,1711,2021-08-23,https://en.wikipedia.org/wiki/Christmas_Island_Thrush,5231.0
wjohnson,WAJQ_(AM),2161,3417,2022-05-31,https://en.wikipedia.org/wiki/WAJQ_(AM),5578.0
todd52,1913_VMI_Keydets_football_team,2744,5349,2021-10-10,,8093.0
alvinmorgan,Taurolema_cicatricosa,9571,4511,2025-01-15,https://en.wikipedia.org/wiki/Taurolema_cicatricosa,14082.0
ashleyberry,Area_11_of_Brodmann,3208,6252,2024-06-04,https://en.wikipedia.org/wiki/Area_11_of_Brodmann,9460.0
johnathan84,ATCvet_code_QA16AX01,4978,3767,2024-05-28,https://en.wikipedia.org/wiki/ATCvet_code_QA16AX01,8745.0
fieldsveronica,Anjuman-i-Ittehad-i-Balochan-wa-Balochistan,6913,5019,2021-09-15,,
lindamorton,Lorenzo_il_Vecchio,1817,7598,2024-12-28,https://en.wikipedia.org/wiki/Lorenzo_il_Vecchio,
moonjessica,Carly_Pearce,5813,8586,2022-07-27,,
underwoodalec,"Canepa,_Steven",5554,1522,2025-03-28,"https://en.wikipedia.org/wiki/Canepa,_Steven",7076.0
michael78,Roman_Catholic_Diocese_of_Guanare,7007,8382,2024-06-16,https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Guanare,15389.0
katherine63,Perched_block,9384,3933,2021-01-15,https://en.wikipedia.org/wiki/Perched_block,13317.0
julia06,Israeli_poetry,5627,9274,2023-08-09,https://en.wikipedia.org/wiki/Israeli_poetry,14901.0
sanchezjose,Berl,9774,4536,2024-09-14,https://en.wikipedia.org/wiki/Berl,14310.0
karen33,Pen_Clicking,6752,9647,2021-01-03,https://en.wikipedia.org/wiki/Pen_Clicking,16399.0
amartinez,Mary_Ashton_Livermore,5322,4755,2021-03-16,https://en.wikipedia.org/wiki/Mary_Ashton_Livermore,10077.0
moonjessica,Jaimini_Bharata,3003,4170,2025-07-02,https://en.wikipedia.org/wiki/Jaimini_Bharata,7173.0
suzannesantana,Sybrand_Jacobus_Loftie-Eaton,7402,3474,2021-08-02,https://en.wikipedia.org/wiki/Sybrand_Jacobus_Loftie-Eaton,10876.0
townsenddiana,Christian_Makoun,5026,7511,2023-10-27,https://en.wikipedia.org/wiki/Christian_Makoun,12537.0
nathankennedy,Michael_Zagarell,8250,7713,2021-08-28,,15963.0
ssanchez,"Philippe_Emmanuel_de_Lorraine,_duc_de_Mercoeur",7821,5799,2023-03-16,"https://en.wikipedia.org/wiki/Philippe_Emmanuel_de_Lorraine,_duc_de_Mercoeur",
hayesjesse,Firestarter_(firewall),7310,2536,2021-07-22,https://en.wikipedia.org/wiki/Firestarter_(firewall),9846.0
murphypeter,"Littleton,_IL",4527,8279,2022-03-03,"https://en.wikipedia.org/wiki/Littleton,_IL",12806.0
jnolan,2017_Rolex_24_At_Daytona,5207,8664,2024-05-25,https://en.wikipedia.org/wiki/2017_Rolex_24_At_Daytona,13871.0
carlsonamanda,Renato_Paresce,2433,9305,2023-02-26,https://en.wikipedia.org/wiki/Renato_Paresce,
cunninghamanthony,Tarik_Sektioui,1303,8213,2023-06-22,https://en.wikipedia.org/wiki/Tarik_Sektioui,9516.0
barry74,"Dolan,_Louise",6519,5542,2025-04-17,"https://en.wikipedia.org/wiki/Dolan,_Louise",
kmack,Ogdoconta_tacna,3815,9638,2023-03-03,https://en.wikipedia.org/wiki/Ogdoconta_tacna,13453.0
lynnjacobs,John_Winnington,3452,8401,2021-10-23,https://en.wikipedia.org/wiki/John_Winnington,
chad75,Slovenian_PrvaLiga_Telekom,9023,7250,2025-04-30,https://en.wikipedia.org/wiki/Slovenian_PrvaLiga_Telekom,16273.0
nicolefletcher,ETSB,7676,1199,2021-10-21,https://en.wikipedia.org/wiki/ETSB,
sarah05,Dracula_(biology),3954,7336,2023-10-07,https://en.wikipedia.org/wiki/Dracula_(biology),
nathanwilliams,David_rabeeya,7118,3880,2021-01-29,https://en.wikipedia.org/wiki/David_rabeeya,10998.0
mjohnson,Gwgon_ap_Meurig,1858,9588,2025-04-13,https://en.wikipedia.org/wiki/Gwgon_ap_Meurig,11446.0
leefrank,Saco-Biddeford_station,8943,7937,2020-11-23,https://en.wikipedia.org/wiki/Saco-Biddeford_station,16880.0
hedwards,1961_in_Australian_literature,6684,3472,2023-07-09,https://en.wikipedia.org/wiki/1961_in_Australian_literature,10156.0
robert81,C-Repeat_Binding_Factor,8936,7671,2022-02-12,https://en.wikipedia.org/wiki/C-Repeat_Binding_Factor,16607.0
ooconnell,Book_of_Music,2416,4352,2022-04-15,,6768.0
kthomas,Super_Hits_(Sherbet_album),4703,4899,2023-06-24,https://en.wikipedia.org/wiki/Super_Hits_(Sherbet_album),9602.0
estrickland,Foreign_NFL_players,5050,3803,2022-12-05,https://en.wikipedia.org/wiki/Foreign_NFL_players,8853.0
fmiller,WNFM_Cable_8,8636,4246,2021-12-23,https://en.wikipedia.org/wiki/WNFM_Cable_8,12882.0
kevin73,Paulina_Galvez,4627,3341,2022-01-31,https://en.wikipedia.org/wiki/Paulina_Galvez,
isaacthomas,Hendungen,6645,7545,2025-03-03,https://en.wikipedia.org/wiki/Hendungen,
anitasanchez,"Brownville_CDP,_New_Jersey",3894,7604,2021-04-15,"https://en.wikipedia.org/wiki/Brownville_CDP,_New_Jersey",11498.0
gwashington,"Arnail_Francois,_marquis_de_Jaucourt",6011,2031,2025-03-21,"https://en.wikipedia.org/wiki/Arnail_Francois,_marquis_de_Jaucourt",
robert61,Timberland_blue-eyed_grass,5182,8005,2022-08-29,https://en.wikipedia.org/wiki/Timberland_blue-eyed_grass,13187.0
theresaalexander,Fill-in_(disambiguation),3205,4610,2024-09-03,https://en.wikipedia.org/wiki/Fill-in_(disambiguation),7815.0
salinasrussell,Distillery_(disambiguation),9490,5624,2023-08-26,https://en.wikipedia.org/wiki/Distillery_(disambiguation),15114.0
piercebrittany,STYLE_(album),7549,7119,2022-02-16,https://en.wikipedia.org/wiki/STYLE_(album),14668.0
ubaxter,Ashok_Mankad,7648,7097,2022-08-20,https://en.wikipedia.org/wiki/Ashok_Mankad,14745.0
christopher87,Gouty_stem_tree,2606,1435,2021-07-13,https://en.wikipedia.org/wiki/Gouty_stem_tree,4041.0
dustin84,Giovanni_Giuriati,3720,5692,2021-05-15,https://en.wikipedia.org/wiki/Giovanni_Giuriati,9412.0
lauralamb,Olympics_on_CBC_commentators,4359,2125,2022-09-28,https://en.wikipedia.org/wiki/Olympics_on_CBC_commentators,6484.0
xcooper,Manjagos,2130,4834,2025-02-14,https://en.wikipedia.org/wiki/Manjagos,6964.0
beasleydaniel,Lake_Abbe,7080,1658,2023-10-20,https://en.wikipedia.org/wiki/Lake_Abbe,
phillipreeves,Kristian_Kirk,1561,7488,2024-07-11,https://en.wikipedia.org/wiki/Kristian_Kirk,9049.0
gonzaleschris,List_of_New_York_Mets_owners_and_executives,6116,3901,2023-06-11,https://en.wikipedia.org/wiki/List_of_New_York_Mets_owners_and_executives,10017.0
speterson,Interlink_Express_Stadium,2275,4234,2023-11-30,https://en.wikipedia.org/wiki/Interlink_Express_Stadium,6509.0
jamie88,Millettia_pinnata_seed_oil,1873,4821,2024-10-02,https://en.wikipedia.org/wiki/Millettia_pinnata_seed_oil,6694.0
jeffrey07,Yesterdays_(Yes_album),1653,3420,2022-10-29,,5073.0
alexispierce,Symphony_No._3_(Bax),8257,6696,2024-03-30,,14953.0
xsmith,"Adams,_Tarn",9080,1025,2021-06-22,"https://en.wikipedia.org/wiki/Adams,_Tarn",10105.0
christopherhess,Something,1978,3374,2023-06-26,https://en.wikipedia.org/wiki/Something,5352.0
santiagokathy,"Saaz,_Bohemia",7827,5702,2021-08-25,"https://en.wikipedia.org/wiki/Saaz,_Bohemia",
ofernandez,"Clarkson,_Adrienne",2526,5753,2025-07-30,"https://en.wikipedia.org/wiki/Clarkson,_Adrienne",8279.0
fcarlson,6363_Doggett,2752,2184,2022-09-28,https://en.wikipedia.org/wiki/6363_Doggett,4936.0
vanessamartin,Phalonidia_amasiana,8081,9382,2023-06-08,https://en.wikipedia.org/wiki/Phalonidia_amasiana,17463.0
mannrobert,Down_Below_(disambiguation),1381,5377,2025-09-16,https://en.wikipedia.org/wiki/Down_Below_(disambiguation),6758.0
danielle29,Chindasvinto,6277,8196,2024-12-14,https://en.wikipedia.org/wiki/Chindasvinto,
leefrank,Marc_Silk,2994,9119,2020-12-31,https://en.wikipedia.org/wiki/Marc_Silk,12113.0
rrodriguez,"2011_Barn_Doors_Spring_Tour,_Live_in_Holland",8845,2047,2025-03-25,"https://en.wikipedia.org/wiki/2011_Barn_Doors_Spring_Tour,_Live_in_Holland",10892.0
troypetersen,Vaterlaendische_Union,6770,8872,2025-10-13,https://en.wikipedia.org/wiki/Vaterlaendische_Union,15642.0
jonathan65,The_Law_Of_The_Playground,4491,1322,2023-01-25,https://en.wikipedia.org/wiki/The_Law_Of_The_Playground,5813.0
hollowaytamara,Rubenbauer,4995,4299,2022-06-15,https://en.wikipedia.org/wiki/Rubenbauer,9294.0
talvarado,Sir_Hew_Strachan,8310,8996,2022-09-11,https://en.wikipedia.org/wiki/Sir_Hew_Strachan,17306.0
goodchristopher,Kankakee_Globe-mallow,3826,8236,2021-04-05,https://en.wikipedia.org/wiki/Kankakee_Globe-mallow,12062.0
hernandeztodd,Fictional_stock_character,4780,7528,2025-08-23,https://en.wikipedia.org/wiki/Fictional_stock_character,12308.0
lespinoza,F._X._Witt,1364,3127,2024-11-01,https://en.wikipedia.org/wiki/F._X._Witt,4491.0
gonzalezandrew,Jack_Brattan,6116,3533,2023-04-16,https://en.wikipedia.org/wiki/Jack_Brattan,9649.0
david57,Cioropcani,4873,8582,2023-02-01,https://en.wikipedia.org/wiki/Cioropcani,13455.0
michelleolson,Dora_F._Olivo,6763,6678,2021-06-08,https://en.wikipedia.org/wiki/Dora_F._Olivo,13441.0
amanda65,955_in_Ireland,8972,6501,2025-06-04,https://en.wikipedia.org/wiki/955_in_Ireland,15473.0
arnoldfrank,Caloplusia_ignea,2284,6727,2021-08-09,https://en.wikipedia.org/wiki/Caloplusia_ignea,9011.0
bowenangela,First_aid_post,9366,7113,2024-03-21,https://en.wikipedia.org/wiki/First_aid_post,16479.0
eric59,The_Russian_Archive,8248,6957,2025-06-16,https://en.wikipedia.org/wiki/The_Russian_Archive,15205.0
mikehiggins,Sonority_(album),2970,3962,2022-07-30,https://en.wikipedia.org/wiki/Sonority_(album),6932.0
mreed,July_1987,7123,8915,2021-08-29,https://en.wikipedia.org/wiki/July_1987,
margaretcollier,Minoru_Yamamoto,3745,7886,2021-08-15,https://en.wikipedia.org/wiki/Minoru_Yamamoto,11631.0
hendersoncristian,Catford_Studios,3056,7991,2022-06-27,https://en.wikipedia.org/wiki/Catford_Studios,
cynthiaellis,Bianka_Panova,6699,5328,2022-04-09,https://en.wikipedia.org/wiki/Bianka_Panova,12027.0
qpena,Papilio_aurelius,6032,2053,2023-09-15,https://en.wikipedia.org/wiki/Papilio_aurelius,8085.0
morganherrera,Etoile_Filante_de_Lome,2029,2960,2025-07-19,https://en.wikipedia.org/wiki/Etoile_Filante_de_Lome,4989.0
jennifer22,Air_Srpska,4394,5123,2023-11-17,https://en.wikipedia.org/wiki/Air_Srpska,
anitasanchez,Fairfield_Airport_(disambiguation),2514,2891,2023-10-26,https://en.wikipedia.org/wiki/Fairfield_Airport_(disambiguation),5405.0
toni60,Hunan_independence_movement,5654,9452,2023-11-25,https://en.wikipedia.org/wiki/Hunan_independence_movement,15106.0
mikephillips,Ivan_Erwich,8282,9141,2022-09-23,https://en.wikipedia.org/wiki/Ivan_Erwich,17423.0
donnarivera,Ibu_Tien_Soeharto,4715,5853,2023-09-03,https://en.wikipedia.org/wiki/Ibu_Tien_Soeharto,
spowell,High-wheel,9578,4174,2021-04-19,,13752.0
jeffreyreynolds,Mahenge_Zulu,3634,4568,2022-08-29,https://en.wikipedia.org/wiki/Mahenge_Zulu,8202.0
hcurtis,Jens_Amundsen,3026,2069,2024-04-15,https://en.wikipedia.org/wiki/Jens_Amundsen,5095.0
murphypeter,List_of_automobile_museums,9475,4593,2025-08-04,https://en.wikipedia.org/wiki/List_of_automobile_museums,14068.0
kennethschultz,Plum_Blossoms_in_Snow,3451,1915,2022-06-12,https://en.wikipedia.org/wiki/Plum_Blossoms_in_Snow,5366.0
gonzaleschris,Peter_Greene,9124,3962,2025-09-01,https://en.wikipedia.org/wiki/Peter_Greene,13086.0
ogonzalez,Hackmans_gate,9525,2238,2021-04-10,https://en.wikipedia.org/wiki/Hackmans_gate,11763.0
nwilson,Grammia_williamsii,1500,5529,2021-09-14,https://en.wikipedia.org/wiki/Grammia_williamsii,7029.0
lindamorton,Italian_Air_Force_ranks,2440,8745,2021-05-09,,11185.0
